,ID,capture.date,English,Dutch,Latin,family,order,Lat,Long,PMA.USUV.Ab6000,PMA.WNV.Ab6000,VNT.USUV,VNT.WNV,FRNT.USUV,FRNT.WNV,SeroResult,BirdId
3914,22TV4620,05-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.17608925,5.833939941,0,0,NA,NA,NA,NA,NA,11498364
3915,21TV8749,10-11-2022,Eurasian Woodcock,Houtsnip,Scolopax rusticola,Scolopacidae,Charadriiformes,53.03277588,5.725997925,0,0,NA,NA,NA,NA,NA,13448414
3916,21TV8750,10-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.03277588,5.725997925,0,0,NA,NA,NA,NA,NA,13448416
3917,22B02084,10-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.99962577,4.778930362,0,0,NA,NA,NA,NA,NA,13417433
3918,22B02076,10-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.99962577,4.778930362,0,0,NA,NA,NA,NA,NA,13417435
3919,22B02252,10-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13428965
3920,22B02253,10-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,1,0,NA,NA,NA,NA,NA,13428971
3921,22TV3952,08-11-2022,Common Kestrel,Torenvalk,Falco tinnunculus,Falconidae,Falconiformes,53.07040787,5.722694874,0,0,NA,NA,NA,NA,NA,13448413
3922,22B02796,12-11-2022,European Robin,Roodborst,Erithacus rubecula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519849
3923,22B02798,12-11-2022,Cetti's Warbler,CettiÃ¢â‚¬â„¢s Zanger,Cettia cetti,Sylviidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13445638
3924,22B02793,12-11-2022,European Robin,Roodborst,Erithacus rubecula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519851
3925,22B02795,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519912
3926,22B02794,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519913
3927,22TV0216,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519914
3928,22TV0220,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519915
3929,22TV0217,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519916
3930,22TV3549,14-11-2022,Eurasian Woodcock,Houtsnip,Scolopax rusticola,Scolopacidae,Charadriiformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448581
3931,22B02573,08-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1793733,6.0575297,0,0,NA,NA,NA,NA,NA,13414323
3932,22B02574,08-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.1793733,6.0575297,0,0,NA,NA,NA,NA,NA,13414335
3933,22B02575,08-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,53.17944497,6.056249392,0,0,NA,NA,NA,NA,NA,12791045
3934,22B02576,08-11-2022,Great Spotted Woodpecker,Grote Bonte Specht,Dendrocopos major,Picidae,Piciformes,53.17944805,6.057822954,0,0,NA,NA,NA,NA,NA,13318900
3935,22B02577,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17944135,6.057901631,0,0,NA,NA,NA,NA,NA,13425911
3936,20TV4674,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523475
3937,20TV4677,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523468
3938,22TV0218,13-11-2022,Dunnock,Heggenmus,Prunella modularis,Prunellidae,Passeriformes,52.423951,5.233904,1,0,NA,NA,NA,NA,NA,13519879
3939,22TV0219,13-11-2022,Eurasian Tree Sparrow,Ringmus,Passer montanus,Passeridae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519911
3940,22TV0330,13-11-2022,Common Reed Bunting,Rietgors,Emberiza schoeniclus,Fringillidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519889
3941,22TV0329,13-11-2022,Common Reed Bunting,Rietgors,Emberiza schoeniclus,Fringillidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519892
3942,22TV0328,13-11-2022,Bearded Reedling,Baardman,Panurus biarmicus,Sylviidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519367
3943,22TV0327,13-11-2022,Common Reed Bunting,Rietgors,Emberiza schoeniclus,Fringillidae,Passeriformes,52.423951,5.233904,0,0,NA,NA,NA,NA,NA,13519894
3944,22TV3551,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448927
3945,22TV3552,14-11-2022,Fieldfare,Kramsvogel,Turdus pilaris,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448919
3946,22TV3553,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448911
3947,22TV3554,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448915
3948,22TV3555,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448918
3949,22TV3556,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448935
3950,22B04275,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.82876812,6.180747718,0,0,NA,NA,NA,NA,NA,13432742
3951,22B04276,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.82876812,6.180747718,0,0,NA,NA,NA,NA,NA,13432743
3952,22B04278,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.82876812,6.180747718,0,0,NA,NA,NA,NA,NA,13432744
3953,21TV8181,09-11-2022,Common Kestrel,Torenvalk,Falco tinnunculus,Falconidae,Falconiformes,52.10999606,4.937299979,0,1,NA,NA,10,10,Negative,13416954
3954,22B01989,10-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935702,5.179867032,1,1,NA,NA,NA,NA,NA,13431556
3955,22B01992,10-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431557
3956,22B01991,12-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431558
3957,22B01993,11-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935113,5.179857995,0,0,NA,NA,NA,NA,NA,13380294
3958,22B01990,11-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.36935113,5.179857995,0,0,NA,NA,NA,NA,NA,13134971
3959,21TV8099,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.8219986,5.90500021,0,0,NA,NA,NA,NA,NA,13533312
3960,22B01031,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.09822063,5.38563323,0,0,NA,NA,NA,NA,NA,13433872
3961,22B01032,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.09822063,5.38563323,0,0,NA,NA,NA,NA,NA,13433874
3962,22B00774,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.09822063,5.38563323,0,0,NA,NA,NA,NA,NA,13433873
3963,22B00775,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.09822063,5.38563323,0,0,NA,NA,NA,NA,NA,13433875
3964,22B00771,13-11-2022,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,53.09822063,5.38563323,0,0,NA,NA,NA,NA,NA,13433876
3965,21TV7726,13-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,53.15898412,6.377346946,0,0,NA,NA,NA,NA,NA,13425667
3966,21TV7751,13-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,53.1589668,6.377299988,1,1,NA,NA,NA,NA,NA,13346098
3967,22B01126,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523482
3968,22B01125,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523484
3969,22B00233,12-11-2022,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523537
3970,22B00951,12-11-2022,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.13448715,5.006367207,1,1,NA,NA,NA,NA,NA,13523486
3971,22B00207,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13522953
3972,22B00206,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13184398
3973,22B00211,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,1,1,NA,NA,NA,NA,NA,13523487
3974,22B00186,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13439390
3975,22B00180,12-11-2022,Great Spotted Woodpecker,Grote Bonte Specht,Dendrocopos major,Picidae,Piciformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523490
3976,22B00193,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523488
3977,22B00192,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523489
3978,22B00949,12-11-2022,Tawny Owl,Bosuil,Strix aluco,Strigidae,Strigiformes,52.13448715,5.006367207,0,1,NA,NA,80,10,Negative,13523664
3979,22B00174,12-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523514
3980,22TV1047,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523515
3981,21TV5089,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523516
3982,22TV3733,13-11-2022,Great Spotted Woodpecker,Grote Bonte Specht,Dendrocopos major,Picidae,Piciformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523501
3983,22TV3729,13-11-2022,Eurasian Jay,Gaai,Garrulus glandarius,Corvidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523504
3984,22TV3716,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,1,0,NA,NA,10,20,Negative,13523502
3985,21TV5103,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523492
3986,21TV5105,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523494
3987,21TV5106,13-11-2022,Common Starling,Spreeuw,Sturnus vulgaris,Sturnidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523493
3988,21TV5107,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523495
3989,21TV5109,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,1,NA,NA,NA,NA,NA,13439677
3990,21TV5100,13-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523596
3991,22TV2626,13-11-2022,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523540
3992,22B05150,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523497
3993,22B05149,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523521
3994,22TV3708,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,10,10,Negative,13523496
3995,22TV3750,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523498
3996,22TV3747,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523499
3997,22TV3745,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13453903,5.006324597,0,0,NA,NA,NA,NA,NA,13523500
3998,22B05148,13-11-2022,Cetti's Warbler,CettiÃ¢â‚¬â„¢s Zanger,Cettia cetti,Sylviidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13439853
3999,22TV3741,13-11-2022,Eurasian Tree Sparrow,Ringmus,Passer montanus,Passeridae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13503173
4000,22B05117,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13047838
4001,22B05118,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,1280,80,USUV,13523387
4002,21TV4246,13-11-2022,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.13448715,5.006367207,1,0,NA,NA,NA,NA,NA,13523539
4003,21TV5092,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523518
4004,21TV5093,13-11-2022,Ring-necked Pheasant,Fazant,Phasianus colchicus,Phasianidae,Galliformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523538
4005,21TV5094,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,1,1,NA,NA,NA,NA,NA,13523519
4006,21TV5101,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.13448715,5.006367207,1,1,NA,NA,20,20,Negative,13523491
4007,21TV5102,13-11-2022,Eurasian Skylark,Veldleeuwerik,Alauda arvensis,Alaudidae,Passeriformes,52.13448715,5.006367207,0,0,NA,NA,NA,NA,NA,13523520
4008,22TV3537,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448867
4009,22TV3538,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448868
4010,22TV3539,13-11-2022,Eurasian Sparrowhawk,Sperwer,Accipiter nisus,Accipitridae,Accipitriformes,52.34310038,4.524650574,0,1,NA,NA,NA,NA,NA,13448591
4011,22TV3540,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448900
4012,22TV3541,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448901
4013,22TV3542,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,1,1,NA,NA,NA,NA,NA,13448902
4014,22TV3543,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448903
4015,22B02242,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429057
4016,22B02243,13-11-2022,Redwing,Koperwiek,Turdus iliacus,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13442961
4017,22B04653,08-11-2022,Eurasian Blackcap,Zwartkop,Sylvia atricapilla,Sylviidae,Passeriformes,53.43909454,6.874948025,0,0,NA,NA,NA,NA,NA,13418770
4018,22B04654,08-11-2022,Common Chaffinch,Vink,Fringilla coelebs,Fringillidae,Passeriformes,53.43909454,6.874948025,0,0,NA,NA,NA,NA,NA,13418780
4019,22B04655,10-11-2022,Common Chaffinch,Vink,Fringilla coelebs,Fringillidae,Passeriformes,53.43909454,6.874948025,0,0,NA,NA,NA,NA,NA,13418894
4020,22B04656,10-11-2022,European Greenfinch,Groenling,Chloris chloris,Fringillidae,Passeriformes,53.43909454,6.874948025,0,0,NA,NA,NA,NA,NA,13418903
4021,22B04657,10-11-2022,Common Chaffinch,Vink,Fringilla coelebs,Fringillidae,Passeriformes,53.43909454,6.874948025,0,0,NA,NA,NA,NA,NA,13418920
4022,22B02284,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429091
4023,22B02285,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2369988,7.022559643,0,0,NA,NA,NA,NA,NA,12801785
4024,22B02240,12-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429148
4025,22B02241,12-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429151
4026,22B04561,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.7199487,5.226645097,1,0,NA,NA,NA,NA,NA,13428830
4027,22B04562,12-11-2022,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.7199487,5.226645097,0,0,NA,NA,NA,NA,NA,13428831
4028,22B04565,12-11-2022,Song Thrush,Zanglijster,Turdus philomelos,Turdidae,Passeriformes,52.7199487,5.226645097,0,0,NA,NA,NA,NA,NA,13428835
4029,21TV8967,10-11-2022,Common Buzzard,Buizerd,Buteo buteo,Accipitridae,Accipitriformes,53.07040787,5.722694874,0,0,NA,NA,NA,NA,NA,13448417
4030,22B02216,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429096
4031,22B02217,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429106
4032,22TV4277,25-10-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.2547226,4.950720787,0,0,NA,NA,NA,NA,NA,13611566
4033,22TV4278,25-10-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.2547226,4.950720787,0,0,NA,NA,NA,NA,NA,13611568
4034,22B02122,11-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.14648121,5.090639591,0,0,NA,NA,NA,NA,NA,13429897
4035,21TV8730,13-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.8319531,5.8700621,0,0,NA,NA,NA,NA,NA,13476064
4036,22B02544,16-11-2022,European Robin,Roodborst,Erithacus rubecula,Turdidae,Passeriformes,52.42,4.56,0,0,NA,NA,NA,NA,NA,13447787
4037,22B02034,15-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431559
4038,22B02035,16-11-2022,European Robin,Roodborst,Erithacus rubecula,Turdidae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431536
4039,22B02036,16-11-2022,Dunnock,Heggenmus,Prunella modularis,Prunellidae,Passeriformes,52.36935113,5.179857995,0,0,NA,NA,NA,NA,NA,13181546
4040,22B02037,16-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431537
4041,22B02038,16-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431538
4042,22B02800,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431581
4043,22B02801,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431582
4044,22B02802,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431583
4045,22B02004,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431584
4046,22B02005,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431585
4047,22B02006,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431586
4048,22B02007,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431587
4049,22B02008,16-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,52.36935702,5.179867032,0,0,NA,NA,NA,NA,NA,13431541
4050,22B02256,15-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429121
4051,22B02257,15-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.2368563,7.0224612,0,0,NA,NA,NA,NA,NA,13429123
4052,22B02192,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,13461876
4053,22B02193,12-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.98369556,5.654138141,0,0,NA,NA,NA,NA,NA,13461877
4054,21TV8101,20-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,51.8219986,5.90500021,0,0,NA,NA,NA,NA,NA,13533313
4055,22B02525,21-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,53.19221361,6.541221694,0,0,NA,NA,NA,NA,NA,12778235
4056,22TV4587,21-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,52.3195161,4.5754765,0,0,NA,NA,NA,NA,NA,13340612
4057,22TV4585,21-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,52.3195161,4.5754765,1,1,NA,NA,10,10,Negative,13458494
4058,22B04659,21-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,53.19221361,6.541221694,0,0,NA,NA,NA,NA,NA,12989646
4059,22B02526,21-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,53.19219897,6.541228923,0,0,NA,NA,NA,NA,NA,13436724
4060,22B02524,21-11-2022,European Robin,Roodborst,Erithacus rubecula,Turdidae,Passeriformes,53.19219897,6.541228923,0,0,NA,NA,NA,NA,NA,13436726
4061,22B02593,14-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17944135,6.057901631,0,0,NA,NA,NA,NA,NA,13425913
4062,22B02594,15-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17938254,6.057915937,0,0,NA,NA,NA,NA,NA,13429675
4063,22B02596,19-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,53.17947926,6.056335222,1,1,NA,NA,NA,NA,NA,13434053
4064,23B00285,20-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,52.09551239,5.012534142,0,0,NA,NA,NA,NA,NA,13440064
4065,23B00287,20-11-2022,Blue Tit,Pimpelmees,Cyanistes caeruleus,Paridae,Passeriformes,52.09551239,5.012534142,0,0,NA,NA,NA,NA,NA,13440066
4066,22B05545,19-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,53.158987,6.377362211,0,1,NA,NA,NA,NA,NA,13161926
4067,22B05543,19-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,53.15896986,6.377346437,0,0,NA,NA,NA,NA,NA,13433942
4068,22B05542,19-11-2022,House Sparrow,Huismus,Passer domesticus,Passeridae,Passeriformes,53.15896986,6.377346437,0,0,NA,NA,NA,NA,NA,13433943
4069,22TV3557,21-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13449000
4070,22TV3558,21-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34310038,4.524650574,0,0,NA,NA,NA,NA,NA,13448997
4071,22TV3561,21-11-2022,Eurasian Blackbird,Merel,Turdus merula,Turdidae,Passeriformes,52.34353608,4.524922877,1,0,NA,NA,NA,NA,NA,13449001
4072,22B02019,16-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.36935672,5.179866536,0,0,NA,NA,NA,NA,NA,13431588
4073,22B02020,17-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.3693615,5.179863045,0,0,NA,NA,NA,NA,NA,13432426
4074,22B02021,17-11-2022,Great Tit,Koolmees,Parus major,Paridae,Passeriformes,52.3693615,5.179863045,0,0,NA,NA,NA,NA,NA,13432429
